,time,equity,balance
87,2017.10.02 18:00:00,10099.999999999989,10550.00000000004
88,2017.10.02 18:15:00,10099.999999999989,10189.999999999902
89,2017.10.02 18:30:00,10099.999999999989,9709.999999999865
90,2017.10.02 18:45:00,10099.999999999989,9909.999999999844
91,2017.10.02 19:00:00,10099.999999999989,10150.000000000084
92,2017.10.02 19:15:00,10099.999999999989,10119.999999999887
93,2017.10.02 19:30:00,10099.999999999989,10519.999999999844
94,2017.10.02 19:45:00,10099.999999999989,10509.999999999778
95,2017.10.02 20:00:00,10099.999999999989,10939.999999999929
96,2017.10.02 20:15:00,10099.999999999989,10949.999999999995
97,2017.10.02 20:30:00,10099.999999999989,10859.999999999849
98,2017.10.02 20:45:00,10099.999999999989,10959.999999999838
99,2017.10.02 21:00:00,10099.999999999989,11139.999999999907
100,2017.10.02 21:15:00,10099.999999999989,10820.000000000033
101,2017.10.02 21:30:00,10099.999999999989,11049.999999999984
102,2017.10.02 21:45:00,10099.999999999989,11149.999999999973
103,2017.10.02 22:00:00,10099.999999999989,11059.999999999827
104,2017.10.02 22:15:00,10099.999999999989,11090.000000000024
105,2017.10.02 22:30:00,10099.999999999989,10680.000000000004
106,2017.10.02 22:45:00,10099.999999999989,10619.999999999833
107,2017.10.02 23:00:00,10099.999999999989,10569.999999999949
108,2017.10.02 23:15:00,10099.999999999989,10629.999999999898
109,2017.10.02 23:30:00,10099.999999999989,10759.999999999862
110,2017.10.02 23:45:00,10099.999999999989,10969.999999999904
111,2017.10.03 00:00:00,10099.999999999989,11269.99999999987
112,2017.10.03 00:15:00,10099.999999999989,11300.000000000067
113,2017.10.03 00:30:00,10099.999999999989,11349.99999999995
114,2017.10.03 00:45:00,10099.999999999989,11249.999999999962
115,2017.10.03 00:45:00,12099.99999999999,12099.99999999999
116,2017.10.03 01:00:00,12099.99999999999,12099.99999999999
117,2017.10.03 01:15:00,12099.99999999999,12689.999999999849
118,2017.10.03 01:30:00,12099.99999999999,13380.00000000015
119,2017.10.03 01:45:00,12099.99999999999,12539.999999999976
120,2017.10.03 02:00:00,12099.99999999999,13380.00000000015
121,2017.10.03 02:15:00,12099.99999999999,13199.999999999858
122,2017.10.03 02:30:00,12099.99999999999,13030.000000000076
123,2017.10.03 02:45:00,12099.99999999999,12820.000000000035
124,2017.10.03 03:00:00,12099.99999999999,12750.00000000002
125,2017.10.03 03:15:00,12099.99999999999,12580.000000000016
126,2017.10.03 03:30:00,12099.99999999999,12809.999999999967
127,2017.10.03 03:45:00,12099.99999999999,13230.000000000055
128,2017.10.03 04:00:00,12099.99999999999,13509.99999999989
129,2017.10.03 04:15:00,12099.99999999999,13370.000000000084
130,2017.10.03 04:30:00,12099.99999999999,13330.000000000044
131,2017.10.03 04:45:00,12099.99999999999,13149.999999999975
132,2017.10.03 05:00:00,12099.99999999999,13319.999999999978
133,2017.10.03 05:15:00,12099.99999999999,13689.99999999996
134,2017.10.03 05:15:00,14099.999999999993,14099.999999999993
135,2017.10.03 05:30:00,14099.999999999993,14099.999999999993
136,2017.10.03 05:45:00,14099.999999999993,13380.00000000015
137,2017.10.03 06:00:00,14099.999999999993,13319.999999999978
138,2017.10.03 06:15:00,14099.999999999993,13140.000000000131
139,2017.10.03 06:30:00,14099.999999999993,12570.000000000173
140,2017.10.03 06:30:00,12199.99999999998,12199.99999999998
141,2017.10.03 06:45:00,12199.99999999998,12199.99999999998
142,2017.10.03 07:00:00,12199.99999999998,11549.999999999929
143,2017.10.03 07:15:00,12199.99999999998,11729.999999999776
144,2017.10.03 07:30:00,12199.99999999998,10449.999999999829
145,2017.10.03 07:30:00,10299.999999999967,10299.999999999967
146,2017.10.03 07:45:00,10299.999999999967,10299.999999999967
147,2017.10.03 08:00:00,10299.999999999967,9070.000000000115
148,2017.10.03 08:15:00,10299.999999999967,8880.000000000202
149,2017.10.03 08:30:00,10299.999999999967,9320.000000000196
150,2017.10.03 08:45:00,10299.999999999967,9730.000000000218
151,2017.10.03 09:00:00,10299.999999999967,10089.999999999913
152,2017.10.03 09:15:00,10299.999999999967,9780.000000000102
153,2017.10.03 09:30:00,10299.999999999967,9030.000000000075
154,2017.10.03 09:45:00,10299.999999999967,8850.000000000005
155,2017.10.03 10:00:00,10299.999999999967,9789.999999999945
156,2017.10.03 10:15:00,10299.999999999967,9270.000000000091
157,2017.10.03 10:30:00,10299.999999999967,8850.000000000005
158,2017.10.03 10:45:00,10299.999999999967,8410.00000000001
159,2017.10.03 10:45:00,8399.999999999955,8399.999999999955
160,2017.10.03 11:00:00,8399.999999999955,8399.999999999955
161,2017.10.03 11:15:00,8399.999999999955,8179.9999999998345
162,2017.10.03 11:30:00,8399.999999999955,8350.00000000006
163,2017.10.03 11:45:00,8399.999999999955,8289.999999999889
164,2017.10.03 12:00:00,8399.999999999955,8990.000000000035
165,2017.10.03 12:15:00,8399.999999999955,8629.999999999896
166,2017.10.03 12:30:00,8399.999999999955,9269.999999999869
167,2017.10.03 12:45:00,8399.999999999955,10099.999999999978
168,2017.10.03 13:00:00,8399.999999999955,9060.00000000005
169,2017.10.03 13:15:00,8399.999999999955,8969.999999999904
170,2017.10.03 13:30:00,8399.999999999955,8389.999999999878
171,2017.10.03 13:45:00,8399.999999999955,8269.99999999998
172,2017.10.03 14:00:00,8399.999999999955,8419.999999999853
173,2017.10.03 14:15:00,8399.999999999955,7339.999999999883
174,2017.10.03 14:30:00,8399.999999999955,7619.999999999941
175,2017.10.03 14:45:00,8399.999999999955,7700.00000000002
176,2017.10.03 15:00:00,8399.999999999955,8609.999999999987
177,2017.10.03 15:15:00,8399.999999999955,7759.999999999969
178,2017.10.03 15:30:00,8399.999999999955,7659.99999999998
179,2017.10.03 15:45:00,8399.999999999955,7659.999999999981
180,2017.10.03 16:00:00,8399.999999999955,7659.999999999981
181,2017.10.03 16:15:00,8399.999999999955,7659.999999999981
182,2017.10.03 16:30:00,8399.999999999955,7659.999999999981
183,2017.10.03 16:45:00,8399.999999999955,7659.999999999981
184,2017.10.03 17:00:00,8399.999999999955,7659.999999999981
185,2017.10.03 17:15:00,8399.999999999955,7659.999999999981
186,2017.10.03 17:30:00,8399.999999999955,7659.999999999981
187,2017.10.03 17:45:00,8399.999999999955,7659.99999999998
188,2017.10.03 18:00:00,8399.999999999955,7659.999999999981
189,2017.10.03 18:15:00,8399.999999999955,7659.999999999981
190,2017.10.03 18:30:00,8399.999999999955,7659.999999999981
191,2017.10.03 18:30:00,6299.999999999964,6299.999999999964
192,2017.10.03 18:45:00,6299.999999999964,7300.000000000065
193,2017.10.03 19:00:00,6299.999999999964,7200.0000000000755
194,2017.10.03 19:15:00,6299.999999999964,7200.0000000000755
195,2017.10.03 19:30:00,6299.999999999964,7200.0000000000755
196,2017.10.03 19:45:00,6299.999999999964,7200.0000000000755
197,2017.10.03 20:00:00,6299.999999999964,7200.0000000000755
198,2017.10.03 20:15:00,6299.999999999964,7200.0000000000755
199,2017.10.03 20:30:00,6299.999999999964,7200.0000000000755
200,2017.10.03 20:45:00,6299.999999999964,7200.0000000000755
201,2017.10.03 21:00:00,6299.999999999964,7200.0000000000755
202,2017.10.03 21:15:00,6299.999999999964,7200.0000000000755
203,2017.10.03 21:30:00,6299.999999999964,7200.0000000000755
204,2017.10.03 21:45:00,6299.999999999964,7200.0000000000755
205,2017.10.03 22:00:00,6299.999999999964,7200.0000000000755
206,2017.10.03 22:15:00,6299.999999999964,7200.0000000000755
207,2017.10.03 22:30:00,6299.999999999964,7200.0000000000755
208,2017.10.03 22:45:00,6299.999999999964,7200.0000000000755
209,2017.10.03 23:00:00,6299.999999999964,7200.0000000000755
210,2017.10.03 23:15:00,6299.999999999964,7200.0000000000755
211,2017.10.03 23:30:00,6299.999999999964,7200.0000000000755
212,2017.10.03 23:45:00,6299.999999999964,7200.0000000000755
213,2017.10.04 00:00:00,6299.999999999964,7200.0000000000755
214,2017.10.04 00:15:00,6299.999999999964,7200.0000000000755
215,2017.10.04 00:15:00,8199.999999999976,8199.999999999976
216,2017.10.04 00:30:00,8199.999999999976,7110.000000000152
217,2017.10.04 00:45:00,8199.999999999976,7010.000000000163
218,2017.10.04 00:45:00,10099.999999999989,10099.999999999989
219,2017.10.04 01:00:00,10099.999999999989,10870.00000000015
220,2017.10.04 01:15:00,10099.999999999989,10290.000000000124
221,2017.10.04 01:30:00,10099.999999999989,10490.000000000324
222,2017.10.04 01:45:00,10099.999999999989,10099.999999999989
223,2017.10.04 02:00:00,10099.999999999989,10660.000000000106
224,2017.10.04 02:15:00,10099.999999999989,11300.000000000078
225,2017.10.04 02:30:00,10099.999999999989,10350.000000000073
226,2017.10.04 02:45:00,10099.999999999989,10260.00000000015
227,2017.10.04 03:00:00,10099.999999999989,10210.000000000044
228,2017.10.04 03:15:00,10099.999999999989,10410.000000000022
229,2017.10.04 03:30:00,10099.999999999989,10270.000000000215
230,2017.10.04 03:45:00,10099.999999999989,10199.999999999978
231,2017.10.04 04:00:00,10099.999999999989,10150.000000000095
232,2017.10.04 04:15:00,10099.999999999989,10300.00000000019
233,2017.10.04 04:30:00,10099.999999999989,9970.000000000247
234,2017.10.04 04:45:00,10099.999999999989,9850.000000000127
235,2017.10.04 05:00:00,10099.999999999989,10110.000000000055
236,2017.10.04 05:15:00,10099.999999999989,10460.000000000127
237,2017.10.04 05:30:00,10099.999999999989,10330.000000000164
238,2017.10.04 05:45:00,10099.999999999989,9960.000000000182
239,2017.10.04 06:00:00,10099.999999999989,10480.000000000258
240,2017.10.04 06:15:00,10099.999999999989,10540.000000000207
241,2017.10.04 06:30:00,10099.999999999989,10700.000000000146
242,2017.10.04 06:45:00,10099.999999999989,10140.000000000251
243,2017.10.04 07:00:00,10099.999999999989,9760.000000000204
244,2017.10.04 07:15:00,10099.999999999989,8610.00000000022
245,2017.10.04 07:30:00,10099.999999999989,9020.000000000242
246,2017.10.04 07:45:00,10099.999999999989,9460.000000000015
247,2017.10.04 08:00:00,10099.999999999989,9070.000000000126
248,2017.10.04 08:15:00,10099.999999999989,9620.000000000175
249,2017.10.04 08:30:00,10099.999999999989,9790.000000000178
250,2017.10.04 08:45:00,10099.999999999989,9360.000000000025
251,2017.10.04 09:00:00,10099.999999999989,9060.000000000058
252,2017.10.04 09:15:00,10099.999999999989,9000.000000000111
253,2017.10.04 09:30:00,10099.999999999989,8910.000000000187
254,2017.10.04 09:45:00,10099.999999999989,9220.000000000218
255,2017.10.04 10:00:00,10099.999999999989,9280.000000000167
256,2017.10.04 10:15:00,10099.999999999989,10720.000000000055
257,2017.10.04 10:30:00,10099.999999999989,10480.000000000258
258,2017.10.04 10:45:00,10099.999999999989,10960.000000000073
259,2017.10.04 11:00:00,10099.999999999989,10820.000000000266
260,2017.10.04 11:15:00,10099.999999999989,10170.000000000226
261,2017.10.04 11:30:00,10099.999999999989,10560.000000000116
262,2017.10.04 11:45:00,10099.999999999989,11200.000000000091
263,2017.10.04 11:45:00,12000.000000000002,12000.000000000002
264,2017.10.04 12:00:00,12000.000000000002,12000.000000000002
265,2017.10.04 12:15:00,12000.000000000002,12639.999999999976
266,2017.10.04 12:30:00,12000.000000000002,10929.999999999876
267,2017.10.04 12:45:00,12000.000000000002,10680.000000000015
268,2017.10.04 13:00:00,12000.000000000002,11090.000000000036
269,2017.10.04 13:15:00,12000.000000000002,10569.99999999996
270,2017.10.04 13:15:00,9900.000000000011,9900.000000000011
271,2017.10.04 13:30:00,9900.000000000011,9900.000000000011
272,2017.10.04 13:45:00,9900.000000000011,9839.99999999984
273,2017.10.04 14:00:00,9900.000000000011,10349.99999999985
274,2017.10.04 14:15:00,9900.000000000011,9169.99999999989
275,2017.10.04 14:30:00,9900.000000000011,9589.999999999978
276,2017.10.04 14:45:00,9900.000000000011,10389.99999999989
277,2017.10.04 15:00:00,9900.000000000011,9910.000000000076
278,2017.10.04 15:15:00,9900.000000000011,10110.000000000055
279,2017.10.04 15:30:00,9900.000000000011,9900.000000000011
280,2017.10.04 15:45:00,9900.000000000011,9709.999999999876
281,2017.10.04 16:00:00,9900.000000000011,10079.999999999858
282,2017.10.04 16:15:00,9900.000000000011,9729.999999999785
283,2017.10.04 16:30:00,9900.000000000011,10329.999999999942
284,2017.10.04 16:45:00,9900.000000000011,10139.999999999807
285,2017.10.04 17:00:00,9900.000000000011,10249.999999999862
286,2017.10.04 17:15:00,9900.000000000011,9469.999999999858
287,2017.10.04 17:30:00,9900.000000000011,9969.999999999804
288,2017.10.04 17:45:00,9900.000000000011,10199.999999999978
289,2017.10.04 18:00:00,9900.000000000011,10359.999999999916
290,2017.10.04 18:15:00,9900.000000000011,10249.999999999862
291,2017.10.04 18:30:00,9900.000000000011,10179.999999999847
292,2017.10.04 18:45:00,9900.000000000011,10219.999999999887
293,2017.10.04 19:00:00,9900.000000000011,10379.999999999825
294,2017.10.04 19:15:00,9900.000000000011,10279.999999999836
295,2017.10.04 19:30:00,9900.000000000011,10189.999999999913
296,2017.10.04 19:45:00,9900.000000000011,10319.999999999876
297,2017.10.04 20:00:00,9900.000000000011,10239.999999999796
298,2017.10.04 20:15:00,9900.000000000011,10379.999999999825
299,2017.10.04 20:30:00,9900.000000000011,10429.99999999993
300,2017.10.04 20:45:00,9900.000000000011,10289.999999999902
301,2017.10.04 21:00:00,9900.000000000011,9869.999999999814
302,2017.10.04 21:15:00,9900.000000000011,9949.999999999894
303,2017.10.04 21:30:00,9900.000000000011,9729.999999999785
304,2017.10.04 21:45:00,9900.000000000011,9689.999999999967
305,2017.10.04 22:00:00,9900.000000000011,9679.999999999902
306,2017.10.04 22:15:00,9900.000000000011,10149.999999999873
307,2017.10.04 22:30:00,9900.000000000011,10059.999999999949
308,2017.10.04 22:45:00,9900.000000000011,10019.999999999909
309,2017.10.04 23:00:00,9900.000000000011,10079.999999999858
310,2017.10.04 23:15:00,9900.000000000011,10139.999999999807
311,2017.10.04 23:30:00,9900.000000000011,10110.000000000055
312,2017.10.04 23:45:00,9900.000000000011,10010.000000000055
313,2017.10.05 00:00:00,9900.000000000011,10010.000000000055
314,2017.10.05 00:15:00,9900.000000000011,10010.000000000055
315,2017.10.05 00:30:00,9900.000000000011,10010.000000000055
316,2017.10.05 00:45:00,9900.000000000011,10010.000000000055
317,2017.10.05 01:00:00,9900.000000000011,10010.000000000055
318,2017.10.05 01:15:00,9900.000000000011,10010.000000000055
319,2017.10.05 01:30:00,9900.000000000011,10010.000000000055
320,2017.10.05 01:45:00,9900.000000000011,10010.000000000055
321,2017.10.05 02:00:00,9900.000000000011,10010.000000000055
322,2017.10.05 02:15:00,9900.000000000011,10010.000000000055
323,2017.10.05 02:30:00,9900.000000000011,10010.000000000055
324,2017.10.05 02:45:00,9900.000000000011,10010.000000000055
325,2017.10.05 03:00:00,9900.000000000011,10010.000000000055
326,2017.10.05 03:15:00,9900.000000000011,10010.000000000055
327,2017.10.05 03:30:00,9900.000000000011,10010.000000000055
328,2017.10.05 03:45:00,9900.000000000011,10010.000000000055
329,2017.10.05 04:00:00,9900.000000000011,10010.000000000055
330,2017.10.05 04:15:00,9900.000000000011,10010.000000000055
331,2017.10.05 04:30:00,9900.000000000011,10010.000000000055
332,2017.10.05 04:45:00,9900.000000000011,10010.000000000055
333,2017.10.05 05:00:00,9900.000000000011,10010.000000000055
334,2017.10.05 05:15:00,9900.000000000011,10010.000000000055
335,2017.10.05 05:30:00,9900.000000000011,10010.000000000055
336,2017.10.05 05:45:00,9900.000000000011,10010.000000000055
337,2017.10.05 06:00:00,9900.000000000011,10010.000000000055
338,2017.10.05 06:15:00,9900.000000000011,10010.000000000055
339,2017.10.05 06:30:00,9900.000000000011,10010.000000000055
340,2017.10.05 06:45:00,9900.000000000011,10010.000000000055
341,2017.10.05 07:00:00,9900.000000000011,10010.000000000055
342,2017.10.05 07:15:00,9900.000000000011,10010.000000000055
343,2017.10.05 07:15:00,11800.000000000024,11800.000000000024
344,2017.10.05 07:30:00,11800.000000000024,10520.000000000287
345,2017.10.05 07:45:00,11800.000000000024,10610.000000000211
346,2017.10.05 08:00:00,11800.000000000024,10710.0000000002
347,2017.10.05 08:15:00,11800.000000000024,10380.000000000258
348,2017.10.05 08:30:00,11800.000000000024,10800.000000000122
349,2017.10.05 08:45:00,11800.000000000024,10430.000000000142
350,2017.10.05 09:00:00,11800.000000000024,10300.000000000178
351,2017.10.05 09:15:00,11800.000000000024,11250.000000000184
352,2017.10.05 09:30:00,11800.000000000024,11080.00000000018
353,2017.10.05 09:45:00,11800.000000000024,10810.000000000187
354,2017.10.05 10:00:00,11800.000000000024,11510.000000000111
355,2017.10.05 10:15:00,11800.000000000024,11430.000000000253
356,2017.10.05 10:30:00,11800.000000000024,11630.000000000231
357,2017.10.05 10:45:00,11800.000000000024,12310.000000000246
358,2017.10.05 11:00:00,11800.000000000024,13190.000000000236
359,2017.10.05 11:00:00,13800.000000000025,13800.000000000025
360,2017.10.05 11:15:00,13800.000000000025,13800.000000000025
361,2017.10.05 11:30:00,13800.000000000025,13249.999999999964
362,2017.10.05 11:45:00,13800.000000000025,13129.999999999844
363,2017.10.05 12:00:00,13800.000000000025,14110.000000000047
364,2017.10.05 12:15:00,13800.000000000025,13439.999999999876
365,2017.10.05 12:30:00,13800.000000000025,13629.999999999789
366,2017.10.05 12:45:00,13800.000000000025,14010.000000000058
367,2017.10.05 13:00:00,13800.000000000025,14709.99999999998
368,2017.10.05 13:15:00,13800.000000000025,14750.00000000002
369,2017.10.05 13:15:00,15800.000000000027,15800.000000000027
370,2017.10.05 13:30:00,15800.000000000027,15800.000000000027
371,2017.10.05 13:45:00,15800.000000000027,14779.999999999995
372,2017.10.05 14:00:00,15800.000000000027,15440.0000000001
373,2017.10.05 14:15:00,15800.000000000027,14569.999999999953
374,2017.10.05 14:30:00,15800.000000000027,14410.000000000015
375,2017.10.05 14:45:00,15800.000000000027,15079.999999999962
376,2017.10.05 15:00:00,15800.000000000027,16240.000000000013
377,2017.10.05 15:15:00,15800.000000000027,16809.99999999997
378,2017.10.05 15:30:00,15800.000000000027,16669.99999999994
379,2017.10.05 15:45:00,15800.000000000027,16979.999999999975
380,2017.10.05 16:00:00,15800.000000000027,17120.000000000004
381,2017.10.05 16:15:00,15800.000000000027,17040.000000000146
382,2017.10.05 16:30:00,15800.000000000027,16490.000000000095
383,2017.10.05 16:45:00,15800.000000000027,16559.999999999887
384,2017.10.05 17:00:00,15800.000000000027,16740.00000000018
385,2017.10.05 17:15:00,15800.000000000027,16890.00000000005
386,2017.10.05 17:30:00,15800.000000000027,17300.000000000073
387,2017.10.05 17:45:00,15800.000000000027,17389.999999999996
388,2017.10.05 18:00:00,15800.000000000027,17179.999999999953
389,2017.10.05 18:15:00,15800.000000000027,17509.999999999894
390,2017.10.05 18:30:00,15800.000000000027,17419.99999999997
391,2017.10.05 18:45:00,15800.000000000027,17309.999999999916
392,2017.10.05 19:00:00,15800.000000000027,17200.000000000084
393,2017.10.05 19:15:00,15800.000000000027,17219.999999999993
394,2017.10.05 19:30:00,15800.000000000027,17279.99999999994
395,2017.10.05 19:45:00,15800.000000000027,17179.999999999953
396,2017.10.05 20:00:00,15800.000000000027,17140.000000000135
397,2017.10.05 20:15:00,15800.000000000027,17260.000000000033
398,2017.10.05 20:30:00,15800.000000000027,17050.00000000021
399,2017.10.05 20:45:00,15800.000000000027,17100.000000000095
400,2017.10.05 21:00:00,15800.000000000027,16490.000000000095
401,2017.10.05 21:15:00,15800.000000000027,16580.00000000002
402,2017.10.05 21:30:00,15800.000000000027,16290.000000000118
403,2017.10.05 21:45:00,15800.000000000027,16300.000000000184
404,2017.10.05 22:00:00,15800.000000000027,16520.00000000007
405,2017.10.05 22:15:00,15800.000000000027,16530.000000000135
406,2017.10.05 22:30:00,15800.000000000027,16569.999999999953
407,2017.10.05 22:45:00,15800.000000000027,16640.00000000019
408,2017.10.05 23:00:00,15800.000000000027,16609.999999999993
409,2017.10.05 23:15:00,15800.000000000027,16809.99999999997
410,2017.10.05 23:30:00,15800.000000000027,16310.000000000027
411,2017.10.05 23:45:00,15800.000000000027,16490.000000000095
412,2017.10.06 00:00:00,15800.000000000027,16229.999999999947
413,2017.10.06 00:15:00,15800.000000000027,16769.99999999993
414,2017.10.06 00:30:00,15800.000000000027,17419.99999999997
415,2017.10.06 00:45:00,15800.000000000027,16850.00000000001
416,2017.10.06 01:00:00,15800.000000000027,16510.000000000004
417,2017.10.06 01:15:00,15800.000000000027,16720.000000000047
418,2017.10.06 01:30:00,15800.000000000027,16190.00000000013
419,2017.10.06 01:45:00,15800.000000000027,16259.999999999922
420,2017.10.06 02:00:00,15800.000000000027,16730.000000000113
421,2017.10.06 02:15:00,15800.000000000027,16290.000000000118
422,2017.10.06 02:30:00,15800.000000000027,16609.999999999993
423,2017.10.06 02:45:00,15800.000000000027,16709.99999999998
424,2017.10.06 03:00:00,15800.000000000027,16830.000000000102
425,2017.10.06 03:15:00,15800.000000000027,17409.999999999905
426,2017.10.06 03:30:00,15800.000000000027,17370.000000000087
427,2017.10.06 03:45:00,15800.000000000027,17260.000000000033
428,2017.10.06 03:45:00,17800.00000000003,17800.00000000003
429,2017.10.06 04:00:00,17800.00000000003,17800.00000000003
430,2017.10.06 04:15:00,17800.00000000003,18439.999999999993
431,2017.10.06 04:30:00,17800.00000000003,18399.999999999953
432,2017.10.06 04:45:00,17800.00000000003,17770.000000000044
433,2017.10.06 05:00:00,17800.00000000003,17410.000000000127
434,2017.10.06 05:15:00,17800.00000000003,17689.999999999964
435,2017.10.06 05:30:00,17800.00000000003,17700.00000000003
436,2017.10.06 05:45:00,17800.00000000003,17639.999999999858
437,2017.10.06 06:00:00,17800.00000000003,17460.00000000001
438,2017.10.06 06:15:00,17800.00000000003,17910.000000000073
439,2017.10.06 06:30:00,17800.00000000003,17730.000000000004
440,2017.10.06 06:45:00,17800.00000000003,18089.99999999992
441,2017.10.06 07:00:00,17800.00000000003,17849.9999999999
442,2017.10.06 07:15:00,17800.00000000003,17730.000000000004
443,2017.10.06 07:30:00,17800.00000000003,18499.99999999994
444,2017.10.06 07:45:00,17800.00000000003,18560.000000000113
445,2017.10.06 08:00:00,17800.00000000003,18520.000000000073
446,2017.10.06 08:15:00,17800.00000000003,18210.00000000004
447,2017.10.06 08:30:00,17800.00000000003,17749.999999999913
448,2017.10.06 08:45:00,17800.00000000003,17829.999999999993
449,2017.10.06 09:00:00,17800.00000000003,17759.999999999978
450,2017.10.06 09:15:00,17800.00000000003,17610.000000000106
451,2017.10.06 09:30:00,17800.00000000003,17449.999999999945
452,2017.10.06 09:45:00,17800.00000000003,17229.999999999836
453,2017.10.06 10:00:00,17800.00000000003,16920.000000000025
454,2017.10.06 10:15:00,17800.00000000003,16779.999999999996
455,2017.10.06 10:30:00,17800.00000000003,16269.999999999987
456,2017.10.06 10:45:00,17800.00000000003,16059.999999999944
457,2017.10.06 11:00:00,17800.00000000003,16639.999999999967
458,2017.10.06 11:15:00,17800.00000000003,16670.000000000164
459,2017.10.06 11:30:00,17800.00000000003,16569.999999999953
460,2017.10.06 11:45:00,17800.00000000003,16429.999999999924
